36.00,23.00,9.00,0.00,0.00,0.00,2.00,0.00
42.00,34.00,12.00,0.00,0.00,0.00,2.00,0.00
44.00,50.00,13.00,0.00,0.00,0.00,4.00,0.00
48.00,48.00,31.00,1.00,0.00,0.00,5.00,0.00
46.00,63.00,53.00,2.00,1.00,0.00,9.00,0.00
39.00,103.00,58.00,5.00,1.00,0.00,12.00,0.00
34.00,67.00,72.00,8.00,3.00,0.00,17.00,0.00
28.00,63.00,86.00,9.00,5.00,0.00,20.00,0.00
29.00,72.00,79.00,10.00,8.00,0.00,13.00,0.00
30.00,59.00,61.00,11.00,7.00,0.00,10.00,0.00
32.00,47.00,42.00,15.00,8.00,0.00,10.00,0.00
36.00,44.00,39.00,23.00,4.00,0.00,11.00,0.00
41.00,42.00,33.00,35.00,5.00,0.00,11.00,0.00
39.00,33.00,28.00,40.00,7.00,0.00,13.00,0.00
28.00,27.00,16.00,37.00,9.00,0.00,13.00,0.00
26.00,28.00,13.00,25.00,3.00,0.00,8.00,0.00
31.00,23.00,8.00,10.00,1.00,0.00,3.00,0.00
19.00,3.00,2.00,1.00,0.00,0.00,1.00,0.00
23.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00
15.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.00,19.00,5.00,0.00,0.00,0.00,1.00,0.00
38.00,22.00,15.00,0.00,0.00,0.00,2.00,0.00
40.00,28.00,16.00,0.00,0.00,0.00,2.00,0.00
42.00,36.00,20.00,1.00,1.00,0.00,3.00,0.00
51.00,45.00,19.00,1.00,0.00,0.00,4.00,0.00
37.00,49.00,26.00,1.00,1.00,0.00,4.00,0.00
36.00,43.00,40.00,3.00,0.00,0.00,7.00,0.00
37.00,80.00,32.00,4.00,1.00,0.00,9.00,0.00
37.00,90.00,70.00,11.00,2.00,0.00,16.00,0.00
25.00,63.00,65.00,12.00,2.00,0.00,15.00,0.00
